State,Action,NextState
[4.25602112 6.39530124],0.93916893,[4.54916774 5.86293228]
[4.54916774 5.86293228],1.2278507,[4.81452165 5.30707816]
[4.81452165 5.30707816],0.2827916,[5.0446919  4.60340516]
[5.0446919  4.60340516],-0.3561617,[5.23674244 3.84101071]
[5.23674244 3.84101071],0.23777294,[5.39811448 3.22744079]
[5.39811448 3.22744079],0.07620907,[5.53103459 2.65840227]
[5.53103459 2.65840227],0.26703906,[5.64033709 2.18605   ]
[5.64033709 2.18605   ],0.22021437,[5.72881079 1.76947398]
[5.72881079 1.76947398],0.33700752,[5.80007161 1.42521641]
[5.80007161 1.42521641],0.56160617,[5.85812427 1.16105326]
[5.85812427 1.16105326],0.82980514,[5.90693636 0.97624175]
[5.90693636 0.97624175],0.882936,[5.94859168 0.83310635]
[5.94859168 0.83310635],0.8970046,[5.98466008 0.72136802]
[5.98466008 0.72136802],0.93052864,[6.01667828 0.64036408]
[6.01667828 0.64036408],0.9433818,[6.04589572 0.5843488 ]
[6.04589572 0.5843488 ],0.9669728,[6.07355037 0.55309296]
[6.07355037 0.55309296],0.89826083,[6.10013812 0.53175495]
[6.10013812 0.53175495],0.7425618,[6.12546908 0.5066192 ]
[6.12546908 0.5066192 ],0.37660027,[6.14773467 0.44531185]
[6.14773467 0.44531185],0.4733603,[6.16848658 0.41503827]
[6.16848658 0.41503827],0.06375146,[6.18542486 0.33876544]
[6.18542486 0.33876544],0.56734157,[6.20295801 0.35066307]
[6.20295801 0.35066307],-0.5119829,[6.213646   0.21375969]
[6.213646   0.21375969],1.0128136,[6.22932446 0.31356926]
[6.22932446 0.31356926],-1.2264967,[6.23378539 0.08921865]
[6.23378539 0.08921865],1.3963485,[6.24686719 0.26163605]
[6.24686719 0.26163605],-1.3447548,[6.2485017  0.03269023]
[6.2485017  0.03269023],1.3074951,[6.25864206 0.20280701]
[6.25864206 0.20280701],-1.2229325,[6.25869013e+00 9.61553532e-04]
[6.25869013e+00 9.61553532e-04],1.1662896,[6.26656691 0.15753545]
[6.26656691 0.15753545],-1.0886395,[ 6.26565572 -0.01822371]
[ 6.26565572 -0.01822371],1.0269265,[6.27178916 0.12266875]
[6.27178916 0.12266875],-0.94985616,[ 6.27037133 -0.0283566 ]
[ 6.27037133 -0.0283566 ],0.8952832,[6.27518761 0.09632566]
[6.27518761 0.09632566],-0.83861387,[ 6.27341438 -0.03546462]
[ 6.27341438 -0.03546462],0.8102803,[6.27735185 0.07874935]
[6.27735185 0.07874935],-0.76218367,[ 6.27535418 -0.03995327]
[ 6.27535418 -0.03995327],0.7532928,[6.27871255 0.06716736]
[6.27871255 0.06716736],-0.70719874,[ 6.2765992 -0.042267 ]
[ 6.2765992 -0.042267 ],0.71019053,[6.2795653  0.05932203]
[6.2795653  0.05932203],-0.6654265,[ 6.27740496 -0.04320694]
[ 6.27740496 -0.04320694],0.67614627,[6.28009895 0.05387977]
[6.28009895 0.05387977],-0.63282275,[ 6.27793102 -0.04335842]
[ 6.27793102 -0.04335842],0.64886785,[6.28043258 0.05003107]
[6.28043258 0.05003107],-0.60707164,[ 6.27827787 -0.04309422]
[ 6.27827787 -0.04309422],0.6269131,[6.28064098 0.04726217]
[6.28064098 0.04726217],-0.5866127,[ 6.27850908 -0.04263798]
[ 6.27850908 -0.04263798],0.6092262,[6.28077102 0.04523879]
[6.28077102 0.04523879],-0.5703088,[ 6.2786651  -0.04211824]
[ 6.2786651  -0.04211824],0.59498334,[6.28085206 0.04373912]
[6.28085206 0.04373912],-0.55729246,[ 6.27877183 -0.04160469]
[ 6.27877183 -0.04160469],0.583482,[6.2809022  0.04260752]
[6.2809022  0.04260752],-0.5469549,[ 6.2788448  -0.04114804]
[ 6.2788448  -0.04114804],0.57437277,[6.28093242 0.0417525 ]
[6.28093242 0.0417525 ],-0.5387449,[ 6.27889498 -0.0407489 ]
[ 6.27889498 -0.0407489 ],0.5671632,[6.28095037 0.04110785]
[6.28095037 0.04110785],-0.5322621,[ 6.27892999 -0.04040766]
[ 6.27892999 -0.04040766],0.5614376,[6.28096081 0.0406165 ]
[6.28096081 0.0406165 ],-0.52712536,[ 6.27895478 -0.04012067]
[ 6.27895478 -0.04012067],0.55688,[6.2809667  0.04023844]
[-1.57839626  0.36162445],1.7168255,[-1.58493776 -0.13083007]
[-1.58493776 -0.13083007],1.5694013,[-1.61720501 -0.64534489]
[-1.61720501 -0.64534489],-0.15375793,[-1.68808506 -1.41760106]
[-1.68808506 -1.41760106],-1.8427677,[-1.81002823 -2.43886339]
[-1.81002823 -2.43886339],-1.538005,[-1.97993845 -3.39820434]
[-1.97993845 -3.39820434],-0.8064383,[-2.19030179 -4.20726692]
[-2.19030179 -4.20726692],-0.89943767,[-2.43794213 -4.95280684]
[-2.43794213 -4.95280684],-1.0598258,[-2.71779388 -5.5970348 ]
[-2.71779388 -5.5970348 ],-1.2652285,[-3.02255581 -6.09523867]
[-3.02255581 -6.09523867],-1.7502086,[-3.34489765 -6.44683691]
[-3.34489765 -6.44683691],-1.7477074,[-3.67277578 -6.55756249]
[-3.67277578 -6.55756249],-1.3016647,[-3.99142062 -6.37289685]
[-3.99142062 -6.37289685],-0.8068391,[-4.287948   -5.93054758]
[-4.287948   -5.93054758],-1.4626855,[-4.56127293 -5.46649858]
[-4.56127293 -5.46649858],-1.4728585,[-4.80857166 -4.9459746 ]
[-4.80857166 -4.9459746 ],-1.7436846,[-5.03162135 -4.46099379]
[-5.03162135 -4.46099379],-1.6935662,[-5.23176741 -4.00292127]
[-5.23176741 -4.00292127],-1.0019363,[-5.4068732  -3.50211582]
[-5.4068732  -3.50211582],-0.08871114,[-5.55382993 -2.93913457]
[-5.55382993 -2.93913457],0.17995787,[-5.67444738 -2.41234904]
[-5.67444738 -2.41234904],0.20038629,[-5.77211822 -1.95341669]
[-5.77211822 -1.95341669],0.13100624,[-5.85046495 -1.56693455]
[-5.85046495 -1.56693455],-0.07791805,[-5.91367074 -1.26411578]
[-5.91367074 -1.26411578],-0.19253707,[-5.96477695 -1.02212423]
[-5.96477695 -1.02212423],-0.76630175,[-6.00989085 -0.902278  ]
[-6.00989085 -0.902278  ],-0.55208015,[-6.04902391 -0.78266121]
[-6.04902391 -0.78266121],-0.6067488,[-6.08400656 -0.69965302]
[-6.08400656 -0.69965302],-0.37176633,[-6.11435754 -0.60701968]
[-6.11435754 -0.60701968],-0.39960384,[-6.14140455 -0.54094009]
[-6.14140455 -0.54094009],-0.19741523,[-6.16463318 -0.4645727 ]
[-6.16463318 -0.4645727 ],-0.2734691,[-6.18547754 -0.4168871 ]
[-6.18547754 -0.4168871 ],-0.016800046,[-6.20278968 -0.34624283]
[-6.20278968 -0.34624283],-0.20702481,[-6.21864292 -0.31706476]
[-6.21864292 -0.31706476],0.15667796,[-6.23090241 -0.24518987]
[-6.23090241 -0.24518987],-0.24973798,[-6.24307522 -0.24345626]
[-6.24307522 -0.24345626],0.37205386,[-6.25095391 -0.15757368]
[-6.25095391 -0.15757368],-0.29833388,[-6.25986163 -0.1781544 ]
[-6.25986163 -0.1781544 ],0.48787546,[-6.26423572 -0.08748191]
[-6.26423572 -0.08748191],-0.29846084,[-6.27013771 -0.1180397 ]
[-6.27013771 -0.1180397 ],0.40591955,[-6.27250603 -0.04736635]
[-6.27250603 -0.04736635],-0.2621125,[-6.27643972 -0.07867391]
[-6.27643972 -0.07867391],0.34268284,[-6.27755034 -0.02221234]
[-6.27755034 -0.02221234],-0.25411165,[-6.28035548 -0.05610288]
[-6.28035548 -0.05610288],0.3211503,[-6.28064588e+00 -5.80796939e-03]
[-6.28064588e+00 -5.80796939e-03],-0.26312828,[-6.28281451 -0.04337264]
[-6.28281451 -0.04337264],0.32307124,[-6.28254621e+00  5.36613724e-03]
[-6.28254621e+00  5.36613724e-03],-0.28191733,[-6.28436831 -0.03644214]
[-6.28436831 -0.03644214],0.33646512,[-6.28371129  0.01314038]
[-6.28371129  0.01314038],-0.30448937,[-6.28535767 -0.03292752]
[-6.28535767 -0.03292752],0.35533476,[-6.2844205   0.01874342]
[-6.2844205   0.01874342],-0.3286053,[-6.28599419 -0.03147377]
[-6.28599419 -0.03147377],0.3767066,[-6.28484791  0.02292557]
[-6.28484791  0.02292557],-0.35268974,[-6.28640915 -0.03122485]
[-1.78106336  0.58885605],1.1044378,[-1.78001135  0.02104031]
[-1.78001135  0.02104031],0.9538803,[-1.80848751 -0.56952333]
[-1.80848751 -0.56952333],-1.1026255,[-1.88167903 -1.4638303 ]
[-1.88167903 -1.4638303 ],-1.9660077,[-2.005318  -2.4727794]
[-2.005318  -2.4727794],-1.7570685,[-2.17615016 -3.41664331]
[-2.17615016 -3.41664331],-0.97138524,[-2.385104   -4.17907669]
[-2.385104   -4.17907669],-1.1266996,[-2.62824703 -4.86286067]
[-2.62824703 -4.86286067],-1.2403039,[-2.89910838 -5.41722704]
[-2.89910838 -5.41722704],-1.6018399,[-3.19098784 -5.83758924]
[-3.19098784 -5.83758924],-1.8568329,[-3.49494199 -6.07908284]
[-3.49494199 -6.07908284],-1.8134652,[-3.79952054 -6.09157102]
[-3.79952054 -6.09157102],-1.6829389,[-4.09379068 -5.88540292]
[-4.09379068 -5.88540292],-1.7629972,[-4.37073235 -5.53883342]
[-4.37073235 -5.53883342],-1.8098311,[-4.62591522 -5.10365741]
[-4.62591522 -5.10365741],-1.8469598,[-4.85759041 -4.63350378]
[-4.85759041 -4.63350378],-1.922233,[-5.06657697 -4.17973114]
[-5.06657697 -4.17973114],-1.8862082,[-5.25453777 -3.75921605]
[-5.25453777 -3.75921605],-1.5962943,[-5.42234821 -3.35620874]
[-5.42234821 -3.35620874],-0.61332846,[-5.56631904 -2.87941667]
[-5.56631904 -2.87941667],0.14038134,[-5.68459856 -2.36559037]
[-5.68459856 -2.36559037],0.19254494,[-5.78030366 -1.914102  ]
[-5.78030366 -1.914102  ],0.11625481,[-5.85706364 -1.53519946]
[-5.85706364 -1.53519946],-0.08078253,[-5.91892914 -1.23731003]
[-5.91892914 -1.23731003],-0.26733232,[-5.96944009 -1.01021911]
[-5.96944009 -1.01021911],-0.7257297,[-6.01382065 -0.88761117]
[-6.01382065 -0.88761117],-0.58703816,[-6.05262453 -0.77607761]
[-6.05262453 -0.77607761],-0.56034327,[-6.08706135 -0.68873647]
[-6.08706135 -0.68873647],-0.39573193,[-6.11715858 -0.60194446]
[-6.11715858 -0.60194446],-0.35464656,[-6.14371821 -0.53119268]
[-6.14371821 -0.53119268],-0.23561978,[-6.16683192 -0.46227409]
[-6.16683192 -0.46227409],-0.212021,[-6.18718236 -0.40700896]
[-6.18718236 -0.40700896],-0.07552159,[-6.20450464 -0.34644555]
[-6.20450464 -0.34644555],-0.12075579,[-6.21978511 -0.30560928]
[-6.21978511 -0.30560928],0.051150322,[-6.23230603 -0.25041843]
[-6.23230603 -0.25041843],-0.10717738,[-6.24372363 -0.22835204]
[-6.24372363 -0.22835204],0.20473766,[-6.25212627 -0.16805282]
[-6.25212627 -0.16805282],-0.10379052,[-6.26014281 -0.16033086]
[-6.26014281 -0.16033086],0.28517556,[-6.26515652 -0.10027419]
[-6.26515652 -0.10027419],-0.09516251,[-6.27020791 -0.10102771]
[-6.27020791 -0.10102771],0.22160745,[-6.2731106  -0.05805381]
[-6.2731106  -0.05805381],-0.09919047,[-6.27637942 -0.06537648]
[-6.27637942 -0.06537648],0.18692756,[-6.27799107 -0.03223298]
[-6.27799107 -0.03223298],-0.104849935,[-6.28019431 -0.04406481]
[-6.28019431 -0.04406481],0.17169976,[-6.28099764 -0.0160666 ]
[-6.28099764 -0.0160666 ],-0.1165781,[-6.28259327 -0.03191257]
[-6.28259327 -0.03191257],0.1756239,[-6.28284952e+00 -5.12495647e-03]
[-6.28284952e+00 -5.12495647e-03],-0.13579512,[-6.28411164 -0.02524238]
[-6.28411164 -0.02524238],0.189188,[-6.28398958e+00  2.44107018e-03]
[-6.28398958e+00  2.44107018e-03],-0.1577388,[-6.28508073 -0.02182296]
[-6.28508073 -0.02182296],0.20728302,[-6.28468834  0.00784793]
[-6.28468834  0.00784793],-0.18054795,[-6.28570641 -0.02036154]
[-6.28570641 -0.02036154],0.22800994,[-6.28510896  0.01194913]
[-6.28510896  0.01194913],-0.20455396,[-6.28611779 -0.0201767 ]
[-1.48218439 -0.75933066],0.39518976,[-1.55453987 -1.4471096 ]
[-1.55453987 -1.4471096 ],-1.6241395,[-1.67657144 -2.44063143]
[-1.67657144 -2.44063143],-1.4694296,[-1.84691415 -3.40685414]
[-1.84691415 -3.40685414],-0.6574148,[-2.05826701 -4.22705715]
[-2.05826701 -4.22705715],-0.47772932,[-2.30633485 -4.96135685]
[-2.30633485 -4.96135685],-0.8831012,[-2.58883106 -5.64992417]
[-2.58883106 -5.64992417],-1.1892883,[-2.89993591 -6.22209708]
[-2.89993591 -6.22209708],-1.5823584,[-3.23188264 -6.6389345 ]
[-3.23188264 -6.6389345 ],-1.7432637,[-3.57352256 -6.83279855]
[-3.57352256 -6.83279855],-1.1797907,[-3.90831251 -6.69579897]
[-3.90831251 -6.69579897],0.13052917,[-4.21610687 -6.15588711]
[-4.21610687 -6.15588711],-1.1235387,[-4.4993518  -5.66489871]
[-4.4993518  -5.66489871],-1.2736408,[-4.7554968  -5.12289987]
[-4.7554968  -5.12289987],-1.5921992,[-4.98611812 -4.6124265 ]
[-4.98611812 -4.6124265 ],-1.640655,[-5.1929405  -4.13644762]
[-5.1929405  -4.13644762],-1.0297966,[-5.3742336  -3.62586203]
[-5.3742336  -3.62586203],-0.103797436,[-5.52672294 -3.0497867 ]
[-5.52672294 -3.0497867 ],0.15326667,[-5.65232454 -2.512032  ]
[-5.65232454 -2.512032  ],0.20422482,[-5.75427545 -2.03901823]
[-5.75427545 -2.03901823],0.16284227,[-5.83608283 -1.63614754]
[-5.83608283 -1.63614754],-0.064692736,[-5.9021621  -1.32158547]
[-5.9021621  -1.32158547],-0.08084512,[-5.95490257 -1.05480937]
[-5.95490257 -1.05480937],-0.781098,[-6.0014106  -0.93016061]
[-6.0014106  -0.93016061],-0.5173317,[-6.04137134 -0.79921476]
[-6.04137134 -0.79921476],-0.6739119,[-6.07740651 -0.72070339]
[-6.07740651 -0.72070339],-0.3497504,[-6.10840245 -0.61991876]
[-6.10840245 -0.61991876],-0.46670043,[-6.1363776  -0.55950309]
[-6.1363776  -0.55950309],-0.14948499,[-6.15998836 -0.47221514]
[-6.15998836 -0.47221514],-0.36483777,[-6.18172719 -0.43477665]
[-6.18172719 -0.43477665],0.060058832,[-6.19921743 -0.34980472]
[-6.19921743 -0.34980472],-0.3206221,[-6.21596723 -0.33499609]
[-6.21596723 -0.33499609],0.26312208,[-6.22822484 -0.24515218]
[-6.22822484 -0.24515218],-0.3818282,[-6.24128618 -0.26122681]
[-6.24128618 -0.26122681],0.4807515,[-6.24917113 -0.15769893]
[-6.24917113 -0.15769893],-0.4008726,[-6.25878733 -0.1923241 ]
[-6.25878733 -0.1923241 ],0.5968628,[-6.26301223 -0.08449801]
[-6.26301223 -0.08449801],-0.40486765,[-6.2695172  -0.13009938]
[-6.2695172  -0.13009938],0.50004387,[-6.2717593  -0.04484204]
[-6.2717593  -0.04484204],-0.33650184,[-6.2760967 -0.086748 ]
[-6.2760967 -0.086748 ],0.412364,[-6.27707555 -0.01957699]
[-6.27707555 -0.01957699],-0.31475067,[-6.28018592 -0.0622073 ]
[-6.28018592 -0.0622073 ],0.37996674,[-6.28033405e+00 -2.96275059e-03]
[-6.28033405e+00 -2.96275059e-03],-0.31634164,[-6.28274783 -0.04827556]
[-6.28274783 -0.04827556],0.37548804,[-6.28232904  0.00837575]
[-6.28232904  0.00837575],-0.33122337,[-6.28436232 -0.04066556]
[-6.28436232 -0.04066556],0.38465452,[-6.28355483  0.01614986]
[-6.28355483  0.01614986],-0.34995663,[-6.28538587 -0.03662078]
[-6.28538587 -0.03662078],0.39933515,[-6.28430441  0.02162908]
[-6.28430441  0.02162908],-0.36998892,[-6.28603984 -0.03470859]
[-6.28603984 -0.03470859],0.41634345,[-6.28475974  0.02560203]
[-6.28475974  0.02560203],-0.38974607,[-6.28646178 -0.03404071]
[ 0.68323209 -0.33992243],-1.7510438,[ 0.676777  -0.1291018]
[ 0.676777  -0.1291018],-1.6409454,[0.68150046 0.09446912]
[0.68150046 0.09446912],-1.3476113,[0.69974029 0.36479669]
[0.69974029 0.36479669],-0.6339685,[0.73737608 0.75271569]
[0.73737608 0.75271569],0.2784009,[0.80231291 1.29873676]
[0.80231291 1.29873676],0.39443088,[0.89716919 1.89712559]
[0.89716919 1.89712559],0.952821,[1.02848029 2.62622183]
[1.02848029 2.62622183],1.1341617,[1.20041693 3.4387328 ]
[1.20041693 3.4387328 ],1.5120745,[1.41865125 4.36468653]
[1.41865125 4.36468653],1.6105685,[1.68603165 5.347608  ]
[1.68603165 5.347608  ],1.4722705,[2.00170537 6.31347438]
[2.00170537 6.31347438],1.4618883,[2.36241524 7.21419745]
[2.36241524 7.21419745],1.1186814,[2.75786627 7.90902045]
[2.75786627 7.90902045],-0.46478677,[3.15786627 8.        ]
[3.15786627 8.        ],-1.5193725,[3.54586074 7.75988946]
[3.54586074 7.75988946],-1.6355109,[3.90683841 7.21955336]
[3.90683841 7.21955336],-1.623196,[4.22966532 6.45653826]
[4.22966532 6.45653826],0.74831414,[4.52488957 5.90448496]
[4.52488957 5.90448496],1.2684042,[4.79278409 5.35789053]
[4.79278409 5.35789053],0.40603638,[5.02634502 4.67121844]
[5.02634502 4.67121844],-0.37822318,[5.22140229 3.90114549]
[5.22140229 3.90114549],0.21667671,[5.38533867 3.27872768]
[5.38533867 3.27872768],0.07589674,[5.52051979 2.70362228]
[5.52051979 2.70362228],0.25351357,[5.63169534 2.22351103]
[5.63169534 2.22351103],0.21803927,[5.72176724 1.80143801]
[5.72176724 1.80143801],0.34315133,[5.79444826 1.45362037]
[5.79444826 1.45362037],0.52951765,[5.85349399 1.18091464]
[5.85349399 1.18091464],0.8109765,[5.90299991 0.99011846]
[5.90299991 0.99011846],0.88218474,[5.94520625 0.8441267 ]
[5.94520625 0.8441267 ],0.8952415,[5.9816926  0.72972706]
[5.9816926  0.72972706],0.930212,[6.01402007 0.64654943]
[6.01402007 0.64654943],0.9379206,[6.04340969 0.5877924 ]
[6.04340969 0.5877924 ],0.9703698,[6.07117141 0.55523437]
[6.07117141 0.55523437],0.9074094,[6.09784761 0.53352394]
[6.09784761 0.53352394],0.7698505,[6.12338724 0.51079267]
[6.12338724 0.51079267],0.38538885,[6.14585033 0.44926186]
[6.14585033 0.44926186],0.48569703,[6.16682227 0.41943866]
[6.16682227 0.41943866],0.06451225,[6.18392427 0.34204003]
[6.18392427 0.34204003],0.5779538,[6.20164474 0.35440952]
[6.20164474 0.35440952],-0.5099628,[6.21248612 0.21682742]
[6.21248612 0.21682742],1.0213563,[6.22833865 0.31705064]
[6.22833865 0.31705064],-1.2261943,[6.232939   0.09200713]
[6.232939   0.09200713],1.4021316,[6.2461719  0.26465799]
[6.2461719  0.26465799],-1.3485982,[6.24790263 0.03461454]
[6.24790263 0.03461454],1.31427,[6.25816756 0.20529853]
[6.25816756 0.20529853],-1.2289338,[6.25827741e+00 2.19709878e-03]
[6.25827741e+00 2.19709878e-03],1.1730566,[6.26625124 0.1594766 ]
[6.26625124 0.1594766 ],-1.0955291,[ 6.26537361 -0.0175527 ]
[ 6.26537361 -0.0175527 ],1.0338974,[6.2715823  0.12417384]
[6.2715823  0.12417384],-0.95612717,[ 6.27018493 -0.0279473 ]
[ 6.27018493 -0.0279473 ],0.9006052,[6.27505461 0.09739348]
[6.27505461 0.09739348],-0.84311366,[ 6.27329603 -0.03517153]
[ 6.27329603 -0.03517153],0.81352186,[6.27726803 0.07943991]
[6.27726803 0.07943991],-0.76527834,[ 6.27527854 -0.03978977]
[ 6.27527854 -0.03978977],0.75565743,[6.27865998 0.06762883]
[6.27865998 0.06762883],-0.7095027,[ 6.27655045 -0.04219056]
[ 6.27655045 -0.04219056],0.7120366,[6.27953239 0.05963883]
[6.27953239 0.05963883],-0.6672106,[ 6.27737327 -0.04318244]
[ 6.27737327 -0.04318244],0.6776221,[6.28007836 0.05410187]
[6.28007836 0.05410187],-0.63422775,[ 6.27791024 -0.0433625 ]
[ 6.27791024 -0.0433625 ],0.65005517,[6.28041971 0.0501895 ]
[6.28041971 0.0501895 ],-0.60818505,[ 6.27826409 -0.04311245]
[ 6.27826409 -0.04311245],0.6278696,[6.28063295 0.04737709]
[6.28063295 0.04737709],-0.5874996,[ 6.27849984 -0.04266212]
[ 6.27849984 -0.04266212],0.6099973,[6.28076601 0.04532338]
[6.28076601 0.04532338],-0.5710163,[ 6.27865883 -0.04214354]
[ 6.27865883 -0.04214354],0.5956037,[6.28084894 0.04380218]
[6.28084894 0.04380218],-0.5578573,[ 6.27876751 -0.04162869]
[ 6.27876751 -0.04162869],0.5839877,[6.28090031 0.04265613]
[6.28090031 0.04265613],-0.54741144,[ 6.27884185 -0.04116933]
[ 6.27884185 -0.04116933],0.57477236,[6.28093129 0.04178894]
[6.28093129 0.04178894],-0.539104,[ 6.27889294 -0.04076717]
[ 6.27889294 -0.04076717],0.5674796,[6.28094971 0.0411355 ]
[6.28094971 0.0411355 ],-0.53254664,[ 6.27892855 -0.04042319]
[ 6.27892855 -0.04042319],0.5616894,[6.28096043 0.04063766]
[6.28096043 0.04063766],-0.52735054,[ 6.27895376 -0.04013357]
[ 6.27895376 -0.04013357],0.55707955,[6.28096649 0.0402547 ]
[-2.4592099  -0.60372316],-1.998965,[-2.52803745 -1.37655092]
[-2.52803745 -1.37655092],-1.9999871,[-2.63345657 -2.10838237]
[-2.63345657 -2.10838237],-1.9999759,[-2.77212112 -2.77329102]
[-2.77212112 -2.77329102],-1.9998622,[-2.93932674 -3.34411236]
[-2.93932674 -3.34411236],-1.9997623,[-3.12906393 -3.79474388]
[-3.12906393 -3.79474388],-1.9997019,[-3.3342687  -4.10409545]
[-3.3342687  -4.10409545],-1.9993174,[-3.54728763 -4.26037848]
[-3.54728763 -4.26037848],-1.9971671,[-3.76048565 -4.26396049]
[-3.76048565 -4.26396049],-1.9969499,[-3.96690578 -4.12840259]
[-3.96690578 -4.12840259],-1.9985615,[-4.16076161 -3.87711665]
[-4.16076161 -3.87711665],-1.9982611,[-4.33766668 -3.53810122]
[-4.33766668 -3.53810122],-1.9885573,[-4.49458807 -3.13842785]
[-4.49458807 -3.13842785],-1.9216915,[-4.62930808 -2.69440034]
[-4.62930808 -2.69440034],-1.7104281,[-4.73948566 -2.20355148]
[-4.73948566 -2.20355148],-1.3223858,[-4.82209489 -1.65218467]
[-4.82209489 -1.65218467],-0.5802499,[-4.87178144 -0.9937309 ]
[-4.87178144 -0.9937309 ],-0.09149873,[-4.88512958 -0.26696279]
[-4.88512958 -0.26696279],0.8544774,[-4.85512723  0.60004688]
[-4.85512723  0.60004688],1.5994496,[-4.77601038  1.58233696]
[-4.77601038  1.58233696],1.3273172,[-4.64951453  2.52991718]
[-4.64951453  2.52991718],1.5381789,[-4.47405642  3.50916205]
[-4.47405642  3.50916205],1.6076927,[-4.25010064  4.4791157 ]
[-4.25010064  4.4791157 ],1.248096,[-3.98322035  5.33760578]
[-3.98322035  5.33760578],0.6888442,[-3.68320891  6.00022883]
[-3.68320891  6.00022883],0.93856144,[-3.3568262   6.52765424]
[-3.3568262   6.52765424],1.4002666,[-3.0119324   6.89787593]
[-3.0119324   6.89787593],1.3057468,[-2.66209415  6.99676501]
[-2.66209415  6.99676501],0.3568337,[-2.32687968  6.70428934]
[-2.32687968  6.70428934],0.41673136,[-2.01582206  6.22115252]
[-2.01582206  6.22115252],1.5651498,[-1.72687329  5.77897529]
[-1.72687329  5.77897529],1.5077701,[-1.46366043  5.26425728]
[-1.46366043  5.26425728],0.48343873,[-1.23410676  4.59107326]
[-1.23410676  4.59107326],-0.38085294,[-1.042804   3.8260552]
[-1.042804   3.8260552],0.24812675,[-0.88203355  3.21540901]
[-0.88203355  3.21540901],0.074700356,[-0.74965409  2.64758934]
[-0.74965409  2.64758934],0.270684,[-0.64079645  2.17715272]
[-0.64079645  2.17715272],0.22072554,[-0.55270215  1.76188599]
[-0.55270215  1.76188599],0.3368194,[-0.48176879  1.41866718]
[-0.48176879  1.41866718],0.5696862,[-0.42393831  1.15660958]
[-0.42393831  1.15660958],0.83278537,[-0.37528769  0.9730124 ]
[-0.37528769  0.9730124 ],0.88264084,[-0.33376253  0.83050337]
[-0.33376253  0.83050337],0.8972204,[-0.29779321  0.71938625]
[-0.29779321  0.71938625],0.9302871,[-0.26584967  0.63887087]
[-0.26584967  0.63887087],0.9448111,[-0.23667239  0.58354564]
[-0.23667239  0.58354564],0.96589565,[-0.20904348  0.55257818]
[-0.20904348  0.55257818],0.8958907,[-0.18247755  0.53131857]
[-0.18247755  0.53131857],0.7356949,[-0.15719891  0.50557289]
[-0.15719891  0.50557289],0.37452483,[-0.13498203  0.44433741]
[-0.13498203  0.44433741],0.4688356,[-0.11429537  0.41373337]
[-0.11429537  0.41373337],0.06748867,[-0.09737928  0.33832166]
[-0.09737928  0.33832166],0.5587218,[-0.07991874  0.34921084]
[-0.07991874  0.34921084],-0.5022547,[-0.06921887  0.21399736]
[-0.06921887  0.21399736],0.999418,[-0.05361701  0.31203735]
[-0.05361701  0.31203735],-1.219401,[-0.04917032  0.08893371]
[-0.04917032  0.08893371],1.3919744,[-0.03612697  0.260867  ]
[-0.03612697  0.260867  ],-1.3442694,[-0.03452011  0.03213726]
[-0.03452011  0.03213726],1.3058333,[-0.02441374  0.20212732]
[-0.02441374  0.20212732],-1.2212913,[-0.02438248  0.00062513]
[-0.02438248  0.00062513],1.164413,[-0.01653238  0.15700203]
[-0.01653238  0.15700203],-1.0867217,[-0.01745263 -0.01840494]
[-0.01745263 -0.01840494],1.0250034,[-0.01133979  0.12225677]
[-0.01133979  0.12225677],-0.9481857,[-0.01276358 -0.02847575]
[-0.01276358 -0.02847575],0.8939223,[-0.00796157  0.09604018]
[-0.00796157  0.09604018],-0.8374376,[-0.0097389  -0.03554658]
[-0.0097389  -0.03554658],0.80942774,[-0.00581072  0.07856352]
[-0.00581072  0.07856352],-0.7613598,[-0.00781065 -0.03999847]
[-0.00781065 -0.03999847],0.7526617,[-0.0044585   0.06704286]
[-0.0044585   0.06704286],-0.7065799,[-0.0065729 -0.042288 ]
[-0.0065729 -0.042288 ],0.70969343,[-0.00361109  0.05923637]
[-0.00361109  0.05923637],-0.66494536,[-0.00577177 -0.04321374]
[-0.00577177 -0.04321374],0.67574835,[-0.00308079  0.05381971]
[-0.00308079  0.05381971],-0.63244283,[-0.00524865 -0.04335731]
[-0.00524865 -0.04335731],0.64854574,[-0.00274925  0.04998808]
[-0.00274925  0.04998808],-0.60676944,[-0.00490371 -0.04308927]
[-0.00490371 -0.04308927],0.6266539,[-0.00254216  0.04723105]
[-0.00254216  0.04723105],-0.58637285,[-0.00467373 -0.04263149]
[-0.00467373 -0.04263149],0.6090183,[-0.00241294  0.04521597]
[-0.00241294  0.04521597],-0.5701176,[-0.0045185  -0.04211137]
[-0.0045185  -0.04211137],0.5948148,[-0.00233241  0.04372198]
[-0.00233241  0.04372198],-0.55713844,[-0.00441231 -0.04159809]
[-0.00441231 -0.04159809],0.58334374,[-0.0022826   0.04259425]
[-0.0022826   0.04259425],-0.5468297,[-0.00433971 -0.04114215]
[-0.00433971 -0.04114215],0.5742631,[-0.00225258  0.04174254]
[-0.00225258  0.04174254],-0.5386462,[-0.00428977 -0.04074382]
[-0.00428977 -0.04074382],0.56707644,[-0.00223475  0.04110032]
[-0.00223475  0.04110032],-0.5321851,[-0.00425493 -0.0404035 ]
