State,Action,NextState
[ 0.9918855   0.12713456 -0.48592338],[-0.3577001],[ 0.9944644   0.10507388 -0.4442275 ]
[ 0.9944644   0.10507388 -0.4442275 ],[0.02171874],[ 0.99620396  0.08704966 -0.36216426]
[ 0.99620396  0.08704966 -0.36216426],[-0.29352283],[ 0.997543    0.07005727 -0.34090543]
[ 0.997543    0.07005727 -0.34090543],[0.21338964],[ 0.99835896  0.05726565 -0.25635403]
[ 0.99835896  0.05726565 -0.25635403],[-0.3396902],[ 0.9990287   0.04406481 -0.26435834]
[ 0.9990287   0.04406481 -0.26435834],[0.41226125],[ 0.99936616  0.03559804 -0.16947053]
[ 0.99936616  0.03559804 -0.16947053],[-0.35822356],[ 0.9996677   0.02577742 -0.19650555]
[ 0.9996677   0.02577742 -0.19650555],[0.5707772],[ 0.99977523  0.0212009  -0.0915559 ]
[ 0.99977523  0.0212009  -0.0915559 ],[-0.38637924],[ 0.99989456  0.01452137 -0.13361211]
[ 0.99989456  0.01452137 -0.13361211],[0.48879957],[ 0.9999274   0.01205153 -0.04940115]
[ 0.9999274   0.01205153 -0.04940115],[-0.3213644],[ 0.9999709   0.00762339 -0.08856717]
[ 0.9999709   0.00762339 -0.08856717],[0.40106297],[ 0.99997896  0.00648891 -0.02269018]
[ 0.99997896  0.00648891 -0.02269018],[-0.30040193],[ 0.9999944   0.00334476 -0.06288379]
[ 0.9999944   0.00334476 -0.06288379],[0.36706948],[ 0.99999523  0.00307902 -0.0053148 ]
[ 0.99999523  0.00307902 -0.0053148 ],[-0.30194926],[ 9.9999976e-01  6.6412863e-04 -4.8297919e-02]
[ 9.9999976e-01  6.6412863e-04 -4.8297919e-02],[0.3622632],[9.999995e-01 9.911113e-04 6.539656e-03]
[9.999995e-01 9.911113e-04 6.539656e-03],[-0.31741822],[ 0.99999946 -0.00102538 -0.04032974]
[ 0.99999946 -0.00102538 -0.04032974],[0.37176132],[ 9.9999994e-01 -2.9210458e-04  1.4665423e-02]
[ 9.9999994e-01 -2.9210458e-04  1.4665423e-02],[-0.33692455],[ 0.9999978  -0.00209672 -0.03609234]
[ 0.9999978  -0.00209672 -0.03609234],[0.3871224],[ 0.9999994  -0.00107655  0.02040348]
[ 0.9999994  -0.00107655  0.02040348],[-0.35798573],[ 0.9999961  -0.00278163 -0.03410179]
[ 0.9999961  -0.00278163 -0.03410179],[0.40511703],[ 0.9999988  -0.00155266  0.02457954]
[ 0.9999988  -0.00155266  0.02457954],[-0.3789487],[ 0.9999948  -0.00322402 -0.03342726]
[ 0.05430315  0.9985245  -0.17249583],[1.0835638],[0.01738239 0.9998489  0.73893213]
[0.01738239 0.9998489  0.73893213],[1.981246],[-0.07185504  0.99741507  1.7860057 ]
[-0.07185504  0.99741507  1.7860057 ],[1.6468298],[-0.20941006  0.9778279   2.7810915 ]
[-0.20941006  0.9778279   2.7810915 ],[1.6679025],[-0.38868505  0.9213707   3.7646477 ]
[-0.38868505  0.9213707   3.7646477 ],[1.5592442],[-0.592116   0.8058528  4.6895623]
[-0.592116   0.8058528  4.6895623],[0.83257794],[-0.7861929  0.6179812  5.4188385]
[-0.7861929  0.6179812  5.4188385],[1.0405037],[-0.9343904   0.35625073  6.0384    ]
[-0.9343904   0.35625073  6.0384    ],[1.6011636],[-0.99931693  0.03695573  6.5457625 ]
[-0.99931693  0.03695573  6.5457625 ],[1.6930552],[-0.9540246 -0.2997282  6.827438 ]
[-0.9540246 -0.2997282  6.827438 ],[1.3326135],[-0.7993796 -0.6008263  6.8025336]
[-0.7993796 -0.6008263  6.8025336],[0.32367754],[-0.5697804 -0.821797   6.4004655]
[-0.5697804 -0.821797   6.4004655],[1.3942764],[-0.30179575 -0.9533726   5.9932594 ]
[-0.30179575 -0.9533726   5.9932594 ],[1.7087088],[-0.02984442 -0.9995546   5.5345364 ]
[-0.02984442 -0.9995546   5.5345364 ],[1.2717459],[ 0.21718797 -0.9761298   4.975632  ]
[ 0.21718797 -0.9761298   4.975632  ],[-0.1266973],[ 0.41701555 -0.90889937  4.22453   ]
[ 0.41701555 -0.90889937  4.22453   ],[-0.06397402],[ 0.5702599 -0.8214643  3.5332596]
[ 0.5702599 -0.8214643  3.5332596],[0.14874864],[ 0.6844113 -0.7290962  2.9394736]
[ 0.6844113 -0.7290962  2.9394736],[0.16818166],[ 0.76734465 -0.6412349   2.4178786 ]
[ 0.76734465 -0.6412349   2.4178786 ],[0.22161531],[ 0.8266902  -0.56265736  1.9701948 ]
[ 0.8266902  -0.56265736  1.9701948 ],[0.36932898],[ 0.8690999  -0.49463663  1.6036012 ]
[ 0.8690999  -0.49463663  1.6036012 ],[0.38047338],[ 0.89916795 -0.4376037   1.2896948 ]
[ 0.89916795 -0.4376037   1.2896948 ],[0.688344],[ 0.92117983 -0.38913718  1.0647436 ]
[ 0.92117983 -0.38913718  1.0647436 ],[0.86645174],[ 0.9378022  -0.3471701   0.90285844]
[ 0.9378022  -0.3471701   0.90285844],[0.87900496],[ 0.95053726 -0.3106105   0.7743316 ]
[ 0.95053726 -0.3106105   0.7743316 ],[0.912632],[ 0.96052253 -0.27820212  0.67826855]
[ 0.96052253 -0.27820212  0.67826855],[0.9254887],[ 0.96854025 -0.24885686  0.6084403 ]
[ 0.96854025 -0.24885686  0.6084403 ],[0.9668002],[ 0.9752032  -0.22131132  0.56681764]
[ 0.9752032  -0.22131132  0.56681764],[0.94207287],[ 0.98084337 -0.19479816  0.54214513]
[ 0.98084337 -0.19479816  0.54214513],[0.840122],[ 0.9855935  -0.16913152  0.5220648 ]
[ 0.9855935  -0.16913152  0.5220648 ],[0.5329623],[ 0.9893332  -0.14567024  0.47516048]
[ 0.9893332  -0.14567024  0.47516048],[0.42659783],[ 0.9922356  -0.12437263  0.4298975 ]
[ 0.9922356  -0.12437263  0.4298975 ],[0.25867033],[ 0.99439526 -0.10572663  0.37541857]
[ 0.99439526 -0.10572663  0.37541857],[0.33111548],[ 0.9960745  -0.08851904  0.34579092]
[ 0.9960745  -0.08851904  0.34579092],[0.03647542],[ 0.9972342  -0.07432281  0.28487295]
[ 0.9972342  -0.07432281  0.28487295],[0.29123974],[ 0.99815524 -0.06071321  0.2728168 ]
[ 0.99815524 -0.06071321  0.2728168 ],[-0.3151095],[ 0.9986613  -0.0517267   0.18001547]
[ 0.9986613  -0.0517267   0.18001547],[0.6091254],[ 0.9991953  -0.04010957  0.23258926]
[ 0.9991953  -0.04010957  0.23258926],[-0.8646158],[ 0.9993347  -0.0364715   0.07281471]
[ 0.9993347  -0.0364715   0.07281471],[1.0568392],[ 0.9996547  -0.02627722  0.20398697]
[ 0.9996547  -0.02627722  0.20398697],[-1.1652228],[ 0.99966705 -0.0258026   0.00949564]
[ 0.99966705 -0.0258026   0.00949564],[1.151092],[ 0.99984396 -0.01766417  0.1628075 ]
[ 0.99984396 -0.01766417  0.1628075 ],[-1.0990049],[ 0.9998302  -0.01842861 -0.01529136]
[ 0.9998302  -0.01842861 -0.01529136],[1.042239],[ 0.99992716 -0.01206821  0.12722303]
[ 0.99992716 -0.01206821  0.12722303],[-0.9665346],[ 0.9999101  -0.01340852 -0.02680832]
[ 0.9999101  -0.01340852 -0.02680832],[0.909945],[ 0.9999645  -0.00842747  0.09962704]
[ 0.9999645  -0.00842747  0.09962704],[-0.85154533],[ 0.9999485  -0.01014866 -0.03442536]
[ 0.9999485  -0.01014866 -0.03442536],[0.819613],[ 0.99998134 -0.00610354  0.08090509]
[ 0.99998134 -0.00610354  0.08090509],[-0.7713826],[ 0.9999674  -0.00807249 -0.03937995]
[ 0.9999674  -0.00807249 -0.03937995],[0.7603209],[ 0.9999892  -0.00464187  0.06861381]
[ 0.9999892  -0.00464187  0.06861381],[-0.71417916],[ 0.9999773  -0.00674156 -0.04199447]
[ 0.9999773  -0.00674156 -0.04199447],[0.71578336],[ 0.9999931  -0.00372576  0.06031687]
[ 0.9999931  -0.00372576  0.06031687],[-0.67089176],[ 0.9999827  -0.0058813  -0.04311122]
[ 0.9999827  -0.0058813  -0.04311122],[0.68066525],[ 0.99999505 -0.00315244  0.0545776 ]
[ 0.99999505 -0.00315244  0.0545776 ],[-0.63715553],[ 0.9999859  -0.00532043 -0.04336007]
[ 0.9999859  -0.00532043 -0.04336007],[0.65252876],[ 0.9999961  -0.002794    0.05052893]
[ 0.9999961  -0.002794    0.05052893],[-0.61052155],[ 0.9999877  -0.00495123 -0.04314481]
[ 0.9999877  -0.00495123 -0.04314481],[0.62987614],[ 0.9999967  -0.00257008  0.04762319]
[ 0.9999967  -0.00257008  0.04762319],[-0.5893681],[ 0.9999889  -0.00470555 -0.04270959]
[ 0.9999889  -0.00470555 -0.04270959],[0.6116209],[ 0.999997   -0.00243034  0.04550439]
[ 0.999997   -0.00243034  0.04550439],[-0.5725111],[ 0.9999897  -0.00454008 -0.04219503]
[ 0.9999897  -0.00454008 -0.04219503],[0.59691477],[ 0.99999726 -0.00234324  0.04393712]
[ 0.99999726 -0.00234324  0.04393712],[-0.5590546],[ 0.9999902  -0.00442715 -0.0416785 ]
[ 0.9999902  -0.00442715 -0.0416785 ],[0.5850589],[ 0.9999974  -0.00228917  0.04275998]
[ 0.9999974  -0.00228917  0.04275998],[-0.548378],[ 0.9999905  -0.00434983 -0.0412136 ]
[ 0.9999905  -0.00434983 -0.0412136 ],[0.5756178],[ 0.99999744 -0.00225651  0.0418667 ]
[ 0.99999744 -0.00225651  0.0418667 ],[-0.5398662],[ 0.99999076 -0.00429678 -0.04080562]
[ 0.99999076 -0.00429678 -0.04080562],[0.5681515],[ 0.9999975  -0.00223707  0.04119452]
[ 0.9999975  -0.00223707  0.04119452],[-0.53315043],[ 0.99999094 -0.00425985 -0.04045585]
[ 0.99999094 -0.00425985 -0.04045585],[0.56222343],[ 0.9999975  -0.00222572  0.04068278]
[ 0.9999975  -0.00222572  0.04068278],[-0.5278292],[ 0.99999106 -0.00423375 -0.04016089]
[ 0.99999106 -0.00423375 -0.04016089],[0.55750513],[ 0.99999756 -0.00221929  0.04028957]
[-0.43865725 -0.89865446  0.5389598 ],[0.479393],[-0.4414913  -0.89726555 -0.0631221 ]
[-0.4414913  -0.89726555 -0.0631221 ],[-0.56377614],[-0.47792587 -0.87840015 -0.82063764]
[-0.47792587 -0.87840015 -0.82063764],[-1.9515535],[-0.5537828  -0.83266115 -1.7721708 ]
[-0.5537828  -0.83266115 -1.7721708 ],[-1.9866107],[-0.6606118 -0.7507277 -2.6946583]
[-0.6606118 -0.7507277 -2.6946583],[-1.9569159],[-0.78282654 -0.62224    -3.5512414 ]
[-0.78282654 -0.62224    -3.5512414 ],[-1.8555909],[-0.8974739  -0.44106758 -4.29626   ]
[-0.8974739  -0.44106758 -4.29626   ],[-1.8234975],[-0.9776628  -0.21017954 -4.900585  ]
[-0.9776628  -0.21017954 -4.900585  ],[-1.8566713],[-0.9984836  0.0550496 -5.3367205]
[-0.9984836  0.0550496 -5.3367205],[-1.8976594],[-0.94471186  0.32790166 -5.5800824 ]
[-0.94471186  0.32790166 -5.5800824 ],[-1.9245268],[-0.8166446  0.5771409 -5.622835 ]
[-0.8166446  0.5771409 -5.622835 ],[-1.9147025],[-0.6301247   0.77649397 -5.477185  ]
[-0.6301247   0.77649397 -5.477185  ],[-1.9454516],[-0.4099344  0.912115  -5.186632 ]
[-0.4099344  0.912115  -5.186632 ],[-1.9569542],[-0.18156503  0.98337895 -4.796089  ]
[-0.18156503  0.98337895 -4.796089  ],[-1.9691508],[ 0.03511145  0.9993834  -4.3539276 ]
[ 0.03511145  0.9993834  -4.3539276 ],[-1.989479],[ 0.22822995  0.97360724 -3.9028118 ]
[ 0.22822995  0.97360724 -3.9028118 ],[-1.9923139],[ 0.3929449   0.91956204 -3.4714534 ]
[ 0.3929449   0.91956204 -3.4714534 ],[-1.9908645],[ 0.5293655   0.84839386 -3.0804114 ]
[ 0.5293655   0.84839386 -3.0804114 ],[-1.9840959],[ 0.6403386   0.76809275 -2.7417305 ]
[ 0.6403386   0.76809275 -2.7417305 ],[-1.961585],[ 0.7297348  0.6837303 -2.4598987]
[ 0.7297348  0.6837303 -2.4598987],[-1.8627883],[ 0.80117726  0.59842706 -2.2265193 ]
[ 0.80117726  0.59842706 -2.2265193 ],[-1.450938],[ 0.85679764  0.51565284 -1.9953396 ]
[ 0.85679764  0.51565284 -1.9953396 ],[-0.47119927],[ 0.89702463  0.44198057 -1.6792799 ]
[ 0.89702463  0.44198057 -1.6792799 ],[-0.10561907],[ 0.9250521  0.3798402 -1.3636373]
[ 0.9250521  0.3798402 -1.3636373],[-0.06869423],[ 0.94435424  0.32893017 -1.0890613 ]
[ 0.94435424  0.32893017 -1.0890613 ],[-0.68487227],[ 0.9588378   0.28395438 -0.9450945 ]
[ 0.9588378   0.28395438 -0.9450945 ],[-0.5527551],[ 0.9696103   0.2446548  -0.81504196]
[ 0.9696103   0.2446548  -0.81504196],[-0.67165136],[ 0.97791636  0.20899655 -0.7322986 ]
[ 0.97791636  0.20899655 -0.7322986 ],[-0.37941265],[ 0.9840355  0.1779724 -0.6324631]
[ 0.9840355  0.1779724 -0.6324631],[-0.46546018],[ 0.9886984   0.14991811 -0.5688028 ]
[ 0.9886984   0.14991811 -0.5688028 ],[-0.17227173],[ 0.99202526  0.12603907 -0.48220497]
[ 0.99202526  0.12603907 -0.48220497],[-0.36229074],[ 0.99456835  0.10408536 -0.44201928]
[ 0.99456835  0.10408536 -0.44201928],[0.03535342],[ 0.9962749   0.08623438 -0.35865226]
[ 0.9962749   0.08623438 -0.35865226],[-0.3050747],[ 0.9975959   0.06929914 -0.33973768]
[ 0.9975959   0.06929914 -0.33973768],[0.23085451],[ 0.9983931   0.0566676  -0.25313514]
[ 0.9983931   0.0566676  -0.25313514],[-0.3553753],[ 0.99905396  0.04348722 -0.26394072]
[ 0.99905396  0.04348722 -0.26394072],[0.43498087],[ 0.99938065  0.03518976 -0.1660782 ]
[ 0.99938065  0.03518976 -0.1660782 ],[-0.3756112],[ 0.99967754  0.02539292 -0.19602755]
[ 0.99967754  0.02539292 -0.19602755],[0.5849588],[ 0.9997809   0.02093217 -0.08923905]
[ 0.9997809   0.02093217 -0.08923905],[-0.3965298],[ 0.999898    0.01428224 -0.13301939]
[ 0.999898    0.01428224 -0.13301939],[0.4961233],[ 0.9999293   0.01188799 -0.04788921]
[ 0.9999293   0.01188799 -0.04788921],[-0.3290311],[ 0.9999721   0.0074718  -0.08832788]
[ 0.9999721   0.0074718  -0.08832788],[0.4073255],[ 0.99997956  0.00639057 -0.02162521]
[ 0.99997956  0.00639057 -0.02162521],[-0.30721784],[ 0.99999475  0.00324486 -0.06291496]
[ 0.99999475  0.00324486 -0.06291496],[0.37335396],[ 0.9999954   0.00302095 -0.00447822]
[ 0.9999954   0.00302095 -0.00447822],[-0.3084644],[ 9.9999982e-01  5.9684319e-04 -4.8482172e-02]
[ 9.9999982e-01  5.9684319e-04 -4.8482172e-02],[0.36834073],[9.9999952e-01 9.5767155e-04 7.2165686e-03]
[9.9999952e-01 9.5767155e-04 7.2165686e-03],[-0.32349718],[ 0.9999994  -0.00107182 -0.04058975]
[ 0.9999994  -0.00107182 -0.04058975],[0.37751508],[ 9.9999994e-01 -3.1013371e-04  1.5233646e-02]
[ 9.9999994e-01 -3.1013371e-04  1.5233646e-02],[-0.3426174],[ 0.99999774 -0.00212971 -0.03639156]
[ 0.99999774 -0.00212971 -0.03639156],[0.39250684],[ 0.9999994  -0.00108535  0.02088718]
[ 0.9999994  -0.00108535  0.02088718],[-0.36320698],[ 0.99999607 -0.00280574 -0.03440788]
[ 0.99999607 -0.00280574 -0.03440788],[0.41003323],[ 0.9999988  -0.00155611  0.02499279]
[ 0.9999988  -0.00155611  0.02499279],[-0.383636],[ 0.99999475 -0.00324209 -0.03371968]
[-0.97738767  0.21145529 -0.41762775],[1.9999995],[-0.9778187   0.20945297  0.04096363]
[-0.9778187   0.20945297  0.04096363],[2.],[-0.9827309   0.18504025  0.49805337]
[-0.9827309   0.18504025  0.49805337],[2.],[-0.99031746  0.13882135  0.93683356]
[-0.99031746  0.13882135  0.93683356],[2.],[-0.997393    0.07216089  1.3409495 ]
[-0.997393    0.07216089  1.3409495 ],[2.],[-0.9999215  -0.01252952  1.6950703 ]
[-0.9999215  -0.01252952  1.6950703 ],[2.],[-0.9937554  -0.11158066  1.9856731 ]
[-0.9937554  -0.11158066  1.9856731 ],[2.],[-0.97547823 -0.220096    2.2019875 ]
[-0.97547823 -0.220096    2.2019875 ],[2.],[-0.9431679  -0.33231655  2.3369155 ]
[-0.9431679  -0.33231655  2.3369155 ],[1.9999993],[-0.89687556 -0.44228297  2.3876781 ]
[-0.89687556 -0.44228297  2.3876781 ],[1.9998574],[-0.83868086 -0.5446232   2.3559444 ]
[-0.83868086 -0.5446232   2.3559444 ],[1.9980979],[-0.7723274  -0.63522464  2.2471917 ]
[-0.7723274  -0.63522464  2.2471917 ],[1.9823344],[-0.7026328 -0.7115527  2.0681233]
[-0.7026328 -0.7115527  2.0681233],[1.8145175],[-0.6355795  -0.77203536  1.8066365 ]
[-0.6355795  -0.77203536  1.8066365 ],[1.7244325],[-0.5765053  -0.81709343  1.4862748 ]
[-0.5765053  -0.81709343  1.4862748 ],[1.5793536],[-0.5302771 -0.8478244  1.1103578]
[-0.5302771 -0.8478244  1.1103578],[1.3258996],[-0.50143677 -0.8651943   0.6733744 ]
[-0.50143677 -0.8651943   0.6733744 ],[0.6675923],[-0.49603614 -0.86830187  0.12461755]
[-0.49603614 -0.86830187  0.12461755],[-0.48656106],[-0.52184075 -0.85304296 -0.599593  ]
[-0.52184075 -0.85304296 -0.599593  ],[-1.9026037],[-0.5852965 -0.8108193 -1.5247657]
[-0.5852965 -0.8108193 -1.5247657],[-1.9959438],[-0.6793374 -0.7338261 -2.432272 ]
[-0.6793374 -0.7338261 -2.432272 ],[-1.9899275],[-0.79006547 -0.61302245 -3.2811306 ]
[-0.79006547 -0.61302245 -3.2811306 ],[-1.9542485],[-0.8968595 -0.4423155 -4.0340347]
[-0.8968595 -0.4423155 -4.0340347],[-1.9090519],[-0.97466624 -0.22366425 -4.652129  ]
[-0.97466624 -0.22366425 -4.652129  ],[-1.9210008],[-0.9995552  0.0298246 -5.1080275]
[-0.9995552  0.0298246 -5.1080275],[-1.9226574],[-0.9557693   0.29411736 -5.374058  ]
[-0.9557693   0.29411736 -5.374058  ],[-1.9435135],[-0.8414789  0.54029   -5.4449964]
[-0.8414789  0.54029   -5.4449964],[-1.9494376],[-0.66940296  0.7428995  -5.332195  ]
[-0.66940296  0.7428995  -5.332195  ],[-1.9603872],[-0.46173567  0.88701755 -5.069078  ]
[-0.46173567  0.88701755 -5.069078  ],[-1.9735917],[-0.24251583  0.97014743 -4.699854  ]
[-0.24251583  0.97014743 -4.699854  ],[-1.983203],[-0.03146689  0.9995048  -4.2697234 ]
[-0.03146689  0.9995048  -4.2697234 ],[-1.9940168],[ 0.15881252  0.98730874 -3.8191974 ]
[ 0.15881252  0.98730874 -3.8191974 ],[-1.9965557],[ 0.3225268  0.9465603 -3.3781993]
[ 0.3225268  0.9465603 -3.3781993],[-1.9968731],[ 0.458928    0.88847345 -2.9678102 ]
[ 0.458928    0.88847345 -2.9678102 ],[-1.9962077],[ 0.5702684  0.8214584 -2.600886 ]
[ 0.5702684  0.8214584 -2.600886 ],[-1.9943109],[ 0.66015834  0.75112647 -2.283939  ]
[ 0.66015834  0.75112647 -2.283939  ],[-1.9895881],[ 0.73249596  0.6807714  -2.0190322 ]
[ 0.73249596  0.6807714  -2.0190322 ],[-1.9774528],[ 0.7908733  0.6119799 -1.8050716]
[ 0.7908733  0.6119799 -1.8050716],[-1.9503253],[ 0.8383048   0.54520184 -1.6386355 ]
[ 0.8383048   0.54520184 -1.6386355 ],[-1.8782856],[ 0.8770758   0.48035198 -1.511477  ]
[ 0.8770758   0.48035198 -1.511477  ],[-1.6567955],[ 0.90851945  0.4178426  -1.3997324 ]
[ 0.90851945  0.4178426  -1.3997324 ],[-0.99669886],[ 0.9325887  0.3609409 -1.2358552]
[ 0.9325887  0.3609409 -1.2358552],[-0.46070457],[ 0.9499989   0.31225318 -1.0342551 ]
[ 0.9499989   0.31225318 -1.0342551 ],[-0.6238973],[ 0.96299833  0.26950732 -0.8936499 ]
[ 0.96299833  0.26950732 -0.8936499 ],[-0.6331303],[ 0.9728493   0.23143934 -0.78648895]
[ 0.9728493   0.23143934 -0.78648895],[-0.54037046],[ 0.9802927   0.19755062 -0.693965  ]
[ 0.9802927   0.19755062 -0.693965  ],[-0.43208432],[ 0.98586625  0.16753416 -0.6106147 ]
[ 0.98586625  0.16753416 -0.6106147 ],[-0.33306086],[ 0.98999405  0.14110924 -0.53492326]
[ 0.98999405  0.14110924 -0.53492326],[-0.27080655],[ 0.9930347   0.11782184 -0.4697123 ]
[ 0.9930347   0.11782184 -0.4697123 ],[-0.18481731],[ 0.99523675  0.09748765 -0.40906852]
[ 0.99523675  0.09748765 -0.40906852],[-0.11993444],[ 0.996806    0.07986046 -0.35394293]
[ 0.996806    0.07986046 -0.35394293],[-0.07650685],[ 0.99790967  0.06462434 -0.30552363]
[ 0.99790967  0.06462434 -0.30552363],[-0.0124104],[ 0.99866265  0.0517005  -0.25891694]
[ 0.99866265  0.0517005  -0.25891694],[-0.03099525],[ 0.9991806   0.04047296 -0.22479084]
[ 0.9991806   0.04047296 -0.22479084],[0.09688902],[ 0.99950427  0.03148367 -0.17990278]
[ 0.99950427  0.03148367 -0.17990278],[0.02291298],[ 0.9997157   0.02384396 -0.15285307]
[ 0.9997157   0.02384396 -0.15285307],[0.15115261],[ 0.9998338   0.01823035 -0.11229721]
[ 0.9998338   0.01823035 -0.11229721],[0.03135681],[ 0.9999084   0.0135349  -0.09392093]
[ 0.9999084   0.0135349  -0.09392093],[0.10612369],[ 0.99994856  0.01014258 -0.0678512 ]
[ 0.99994856  0.01014258 -0.0678512 ],[0.01121211],[ 0.99997395  0.00721457 -0.05856245]
[ 0.99997395  0.00721457 -0.05856245],[0.08291554],[ 0.9999866   0.0051789  -0.04071419]
[ 0.9999866   0.0051789  -0.04071419],[-0.00293303],[ 0.9999945   0.00331542 -0.03726996]
[ 0.9999945   0.00331542 -0.03726996],[0.0713017],[ 0.9999978   0.00211102 -0.02408815]
[ 0.9999978   0.00211102 -0.02408815],[-0.01335955],[ 9.9999958e-01  8.8557735e-04 -2.4508815e-02]
[ 9.9999958e-01  8.8557735e-04 -2.4508815e-02],[0.06799889],[ 1.0000000e+00  2.0333749e-04 -1.3644799e-02]
[ 1.0000000e+00  2.0333749e-04 -1.3644799e-02],[-0.02305615],[ 9.9999982e-01 -6.4419839e-04 -1.6950719e-02]
[ 9.9999982e-01 -6.4419839e-04 -1.6950719e-02],[0.07026911],[ 9.9999952e-01 -9.8887330e-04 -6.8935007e-03]
[ 9.9999952e-01 -9.8887330e-04 -6.8935007e-03],[-0.03185749],[ 0.9999987  -0.00160956 -0.01241378]
[ 0.9999987  -0.00160956 -0.01241378],[0.0745697],[ 0.9999985  -0.00173134 -0.0024355 ]
[ 0.9999985  -0.00173134 -0.0024355 ],[-0.04044628],[ 0.99999756 -0.00222138 -0.00980094]
[ 0.99999756 -0.00222138 -0.00980094],[0.08052015],[ 9.9999762e-01 -2.1908302e-03  6.1104627e-04]
[ 9.9999762e-01 -2.1908302e-03  6.1104627e-04],[-0.04929066],[ 0.9999966  -0.00261211 -0.00842567]
[-0.96274084  0.27042574 -0.31376   ],[2.],[-0.9652541   0.26131302  0.1890593 ]
[-0.9652541   0.26131302  0.1890593 ],[2.],[-0.97363675  0.22810414  0.68504405]
[-0.97363675  0.22810414  0.68504405],[2.],[-0.98518896  0.17147233  1.1561222 ]
[-0.98518896  0.17147233  1.1561222 ],[2.],[-0.9956705   0.09295323  1.5847265 ]
[-0.9956705   0.09295323  1.5847265 ],[2.],[-0.9999893  -0.00463444  1.9544413 ]
[-0.9999893  -0.00463444  1.9544413 ],[2.],[-0.99314195 -0.11691473  2.2509656 ]
[-0.99314195 -0.11691473  2.2509656 ],[2.],[-0.9712555  -0.23803937  2.4632795 ]
[-0.9712555  -0.23803937  2.4632795 ],[2.],[-0.93247765 -0.36122775  2.58475   ]
[-0.93247765 -0.36122775  2.58475   ],[1.9999952],[-0.8774504 -0.4796674  2.6138284]
[-0.8774504 -0.4796674  2.6138284],[1.9997416],[-0.80921733 -0.5875094   2.554039  ]
[-0.80921733 -0.5875094   2.554039  ],[1.9965615],[-0.7326274  -0.68062997  2.4128914 ]
[-0.7326274  -0.68062997  2.4128914 ],[1.9649627],[-0.6535884 -0.7568502  2.1971633]
[-0.6535884 -0.7568502  2.1971633],[1.8193882],[-0.5787494  -0.81550545  1.9024339 ]
[-0.5787494  -0.81550545  1.9024339 ],[1.7457662],[-0.51375926 -0.85793436  1.5526696 ]
[-0.51375926 -0.85793436  1.5526696 ],[1.6075788],[-0.4635904 -0.8860496  1.1503557]
[-0.4635904 -0.8860496  1.1503557],[1.4019275],[-0.43247655 -0.9016452   0.6961076 ]
[-0.43247655 -0.9016452   0.6961076 ],[0.8126998],[-0.42607406 -0.9046883   0.14177868]
[-0.42607406 -0.9046883   0.14177868],[-0.16664946],[-0.45131242 -0.892366   -0.561735  ]
[-0.45131242 -0.892366   -0.561735  ],[-1.7893708],[-0.5168834 -0.8560558 -1.499415 ]
[-0.5168834 -0.8560558 -1.499415 ],[-1.9896746],[-0.61721784 -0.78679234 -2.439908  ]
[-0.61721784 -0.78679234 -2.439908  ],[-1.9627838],[-0.73889077 -0.67382526 -3.32442   ]
[-0.73889077 -0.67382526 -3.32442   ],[-1.8374453],[-0.8607254 -0.5090695 -4.105406 ]
[-0.8607254 -0.5090695 -4.105406 ],[-1.806499],[-0.9564542 -0.2918823 -4.7581825]
[-0.9564542 -0.2918823 -4.7581825],[-1.7895631],[-0.9994249  -0.03391131 -5.2455287 ]
[-0.9994249  -0.03391131 -5.2455287 ],[-1.8712878],[-0.9704603   0.24126095 -5.5516553 ]
[-0.9704603   0.24126095 -5.5516553 ],[-1.9089568],[-0.8645623  0.5025257 -5.6570535]
[-0.8645623  0.5025257 -5.6570535],[-1.9245405],[-0.6931403   0.72080266 -5.56884   ]
[-0.6931403   0.72080266 -5.56884   ],[-1.9291734],[-0.4793869   0.87760365 -5.317614  ]
