State,Action,NextState
[3.12155972 0.6669579 ],2.0,[3.1706588  0.98198159]
[3.1706588  0.98198159],2.0,[3.23366805 1.26018506]
[3.23366805 1.26018506],2.0,[3.30822935 1.49122604]
[3.30822935 1.49122604],2.0,[3.39157066 1.66682611]
[3.39157066 1.66682611],2.0,[3.48063511 1.78128913]
[3.48063511 1.78128913],2.0,[3.57222766 1.83185097]
[3.57222766 1.83185097],2.0,[3.66316591 1.81876503]
[3.66316591 1.81876503],2.0,[3.75041998 1.74508141]
[3.75041998 1.74508141],2.0,[3.83122758 1.61615199]
[3.83122758 1.61615199],2.0,[3.9031756  1.43896031]
[3.9031756  1.43896031],2.0,[3.96424606 1.22140934]
[3.96424606 1.22140934],2.0,[4.01283078 0.97169424]
[4.01283078 0.97169424],1.9673395,[4.04747828 0.69295012]
[4.04747828 0.69295012],-1.9976636,[ 4.03763187 -0.19692834]
[ 4.03763187 -0.19692834],-2.0,[ 3.98350325 -1.08257237]
[ 3.98350325 -1.08257237],-2.0,[ 3.88640274 -1.94201012]
[ 3.88640274 -1.94201012],-2.0,[ 3.74888353 -2.75038427]
[ 3.74888353 -2.75038427],-2.0,[ 3.57496513 -3.47836789]
[ 3.57496513 -3.47836789],-2.0,[ 3.37029922 -4.09331831]
[ 3.37029922 -4.09331831],-1.9999998,[ 3.14213138 -4.56335675]
[ 3.14213138 -4.56335675],-1.9999882,[ 2.89894343 -4.86375902]
[ 2.89894343 -4.86375902],-1.9999653,[ 2.64976605 -4.98354751]
[ 2.64976605 -4.98354751],-1.9999002,[ 2.40329831 -4.92935496]
[ 2.40329831 -4.92935496],-1.9999846,[ 2.1670692  -4.72458213]
[ 2.1670692  -4.72458213],-1.9999963,[ 1.94686891 -4.4040058 ]
[ 1.94686891 -4.4040058 ],-1.9999982,[ 1.74654792 -4.00641986]
[ 1.74654792 -4.00641986],-1.9999913,[ 1.56814932 -3.567972  ]
[ 1.56814932 -3.567972  ],-1.9999804,[ 1.41225073 -3.1179717 ]
[ 1.41225073 -3.1179717 ],-1.9999657,[ 1.27838208 -2.67737308]
[ 1.27838208 -2.67737308],-1.9998913,[ 1.16542239 -2.25919373]
[ 1.16542239 -2.25919373],-1.9995062,[ 1.07192722 -1.86990342]
[ 1.07192722 -1.86990342],-1.9995162,[ 0.99636533 -1.51123772]
[ 0.99636533 -1.51123772],-1.998442,[ 0.93729644 -1.18137782]
[ 0.93729644 -1.18137782],-1.9928807,[ 0.89350447 -0.87583946]
[ 0.89350447 -0.87583946],-1.9806101,[ 0.86408065 -0.58847644]
[ 0.86408065 -0.58847644],-1.9700907,[ 0.84839984 -0.31361609]
[ 0.84839984 -0.31361609],-1.978926,[ 0.84601047 -0.04778745]
[ 0.84601047 -0.04778745],-1.9923993,[0.85675215 0.2148337 ]
[0.85675215 0.2148337 ],-1.9971845,[0.88085444 0.48204569]
[0.88085444 0.48204569],-1.9990357,[0.91888707 0.76065259]
[0.91888707 0.76065259],-1.9995807,[0.9717326  1.05691064]
[0.9717326  1.05691064],-1.9997118,[1.04055019 1.37635182]
[1.04055019 1.37635182],-1.9996151,[1.12672127 1.72342152]
[1.12672127 1.72342152],-1.9968458,[1.23177882 2.10115096]
[1.23177882 2.10115096],-1.6935568,[1.35950026 2.55442884]
[1.35950026 2.55442884],1.97594,[1.53870725 3.58413977]
[1.53870725 3.58413977],1.9999866,[1.77039483 4.63375166]
[1.77039483 4.63375166],2.0,[2.0538379  5.66886136]
[2.0538379  5.66886136],2.0,[2.38549045 6.63305108]
[2.38549045 6.63305108],2.0,[2.75787142 7.44761929]
[2.75787142 7.44761929],2.0,[3.15787142 8.        ]
[3.15787142 8.        ],2.0,[3.55787142 8.        ]
[3.55787142 8.        ],1.5565176,[3.9543818  7.93020778]
[3.9543818  7.93020778],-2.0,[4.30865941 7.08555218]
[4.30865941 7.08555218],-1.9999999,[4.61345194 6.09585052]
[4.61345194 6.09585052],-1.9999952,[4.86592789 5.04951894]
[4.86592789 5.04951894],-1.9988581,[5.06635355 4.0085132 ]
[5.06635355 4.0085132 ],-1.3877507,[5.22119586 3.09684617]
[5.22119586 3.09684617],1.9650297,[5.35802615 2.73660587]
[5.35802615 2.73660587],1.7297006,[5.47787733 2.39702355]
[5.47787733 2.39702355],0.69111395,[5.57587271 1.95990759]
[5.57587271 1.95990759],1.5443444,[5.66108342 1.7042142 ]
[5.66108342 1.7042142 ],1.1805537,[5.73329536 1.44423883]
[5.73329536 1.44423883],1.5838146,[5.79778866 1.28986597]
[5.79778866 1.28986597],1.196033,[5.85375623 1.1193515 ]
[5.85375623 1.1193515 ],1.2461576,[5.9034568  0.99401131]
[5.9034568  0.99401131],0.8059864,[5.9453022  0.83690802]
[5.9453022  0.83690802],1.0746212,[5.98277636 0.74948322]
[5.98277636 0.74948322],0.6919365,[6.01434338 0.63134054]
[6.01434338 0.63134054],0.6960802,[6.04117045 0.53654122]
[6.04117045 0.53654122],0.65613055,[6.06393126 0.45521636]
[6.06393126 0.45521636],0.6732788,[6.08358536 0.39308199]
[6.08358536 0.39308199],0.7014687,[6.10106508 0.34959437]
[6.10106508 0.34959437],0.6828468,[6.11687433 0.31618504]
[6.11687433 0.31618504],0.65526533,[6.13139012 0.29031582]
[6.13139012 0.29031582],0.6321397,[6.14497648 0.27172708]
[6.14497648 0.27172708],0.5959134,[6.15786584 0.25778716]
[6.15786584 0.25778716],0.5502815,[6.17019512 0.24658561]
[6.17019512 0.24658561],0.48257756,[6.18191561 0.2344098 ]
[6.18191561 0.2344098 ],0.4076743,[6.19290253 0.21973843]
[6.19290253 0.21973843],0.25852346,[6.20244737 0.19089681]
[6.20244737 0.19089681],0.32597375,[6.21141263 0.17930518]
[6.21141263 0.17930518],0.051002026,[6.21807124 0.13317218]
[6.21807124 0.13317218],0.43104768,[6.22552265 0.14902828]
[6.22552265 0.14902828],-0.17757356,[6.22948111 0.07916922]
[6.22948111 0.07916922],0.4722743,[6.23496869 0.10975157]
[6.23496869 0.10975157],0.015275478,[6.23876341 0.07589444]
[0.41774937 0.39900982],-1.9999999,[0.43791378 0.40328814]
[0.43791378 0.40328814],-1.9999999,[0.4589801  0.42132643]
[0.4589801  0.42132643],-2.0,[0.4816602  0.45360192]
[0.4816602  0.45360192],-2.0,[0.50671221 0.50104027]
[0.50671221 0.50104027],-2.0,[0.53496317 0.56501918]
[0.53496317 0.56501918],-2.0,[0.56733198 0.64737619]
[0.56733198 0.64737619],-2.0,[0.60485269 0.75041413]
[0.60485269 0.75041413],-2.0,[0.64869743 0.87689481]
[0.64869743 0.87689481],-2.0,[0.70019775 1.03000651]
[0.70019775 1.03000651],-2.0,[0.76086191 1.21328321]
[0.76086191 1.21328321],-2.0,[0.83238405 1.43044266]
[0.83238405 1.43044266],-2.0,[0.91663886 1.68509631]
[0.91663886 1.68509631],-1.9999999,[1.01565221 1.980267  ]
[1.01565221 1.980267  ],-1.9999987,[1.13153399 2.31763556]
[1.13153399 2.31763556],-1.9998262,[1.26635703 2.69646084]
[1.26635703 2.69646084],-1.867502,[1.42294938 3.13184693]
[1.42294938 3.13184693],1.9942794,[1.63158972 4.17280674]
[1.63158972 4.17280674],1.9999986,[1.89266077 5.22142101]
[1.89266077 5.22142101],2.0,[2.20430609 6.23290647]
[2.20430609 6.23290647],2.0,[2.56117472 7.13737256]
[2.56117472 7.13737256],2.0,[2.95360735 7.84865266]
[2.95360735 7.84865266],2.0,[3.35360735 8.        ]
[3.35360735 8.        ],1.9999902,[3.75360735 8.        ]
[3.75360735 8.        ],-1.9995875,[4.11706603 7.26917364]
[4.11706603 7.26917364],-1.9999996,[4.43447594 6.34819811]
[4.43447594 6.34819811],-1.9999574,[4.70082503 5.32698193]
[4.70082503 5.32698193],-1.9813622,[4.91481642 4.27982774]
[4.91481642 4.27982774],1.3365188,[5.1020974  3.74561948]
[5.1020974  3.74561948],0.55087566,[5.25882169 3.13448593]
[5.25882169 3.13448593],1.4703364,[5.39453412 2.71424864]
[5.39453412 2.71424864],0.6735356,[5.50618975 2.23311242]
[5.50618975 2.23311242],1.3890512,[5.60197049 1.91561483]
[5.60197049 1.91561483],0.9848747,[5.68152265 1.59104316]
[5.68152265 1.59104316],1.6676974,[5.75235701 1.41668732]
[5.75235701 1.41668732],1.28549,[5.81384826 1.22982495]
[5.81384826 1.22982495],1.3520832,[5.86851906 1.0934161 ]
[5.86851906 1.0934161 ],0.9615936,[5.91529365 0.93549178]
[5.91529365 0.93549178],1.0305285,[5.95631037 0.82033434]
[5.95631037 0.82033434],0.88414574,[5.99191749 0.71214244]
[5.99191749 0.71214244],0.72334385,[6.02218094 0.60526887]
[6.02218094 0.60526887],0.67742205,[6.04784813 0.5133439 ]
[6.04784813 0.5133439 ],0.64603376,[6.06961667 0.4353708 ]
[6.06961667 0.4353708 ],0.6857915,[6.08858057 0.37927792]
[6.08858057 0.37927792],0.70178413,[6.10555614 0.33951148]
[6.10555614 0.33951148],0.67429423,[6.1209628  0.30813321]
[6.1209628  0.30813321],0.6506326,[6.13519251 0.28459415]
[6.13519251 0.28459415],0.62358737,[6.14856963 0.26754238]
[6.14856963 0.26754238],0.58410263,[6.16129466 0.25450066]
[6.16129466 0.25450066],0.53654003,[6.17348415 0.24378989]
[6.17348415 0.24378989],0.45829105,[6.18500528 0.2304226 ]
[6.18500528 0.2304226 ],0.3918109,[6.19578916 0.21567746]
[6.19578916 0.21567746],0.18332362,[6.20467477 0.1777123 ]
[6.20467477 0.1777123 ],0.41450882,[6.21372808 0.1810662 ]
[6.21372808 0.1810662 ],-0.12640107,[6.21923083 0.11005499]
[6.21923083 0.11005499],0.4928217,[6.22603309 0.13604508]
[6.22603309 0.13604508],0.043178797,[6.23101714 0.09968107]
[6.23101714 0.09968107],0.3470149,[6.23664839 0.11262492]
[6.23664839 0.11262492],-0.13798606,[6.23950023 0.05703692]
[ 1.49879047 -0.76614028],2.0,[1.51288628 0.28191625]
[1.51288628 0.28191625],2.0,[1.57941923 1.33065901]
[1.57941923 1.33065901],2.0,[1.69845079 2.38063113]
[1.69845079 2.38063113],2.0,[1.86967722 3.42452855]
[1.86967722 3.42452855],2.0,[2.09174114 4.4412785 ]
[2.09174114 4.4412785 ],2.0,[2.36133067 5.3917905 ]
[2.36133067 5.3917905 ],2.0,[2.67230016 6.21938974]
[2.67230016 6.21938974],2.0,[3.01522922 6.85858127]
[3.01522922 6.85858127],2.0,[3.37788431 7.25310184]
[3.37788431 7.25310184],2.0,[3.74676069 7.37752763]
[3.74676069 7.37752763],-1.5485959,[4.08268884 6.71856303]
[4.08268884 6.71856303],-1.9993937,[4.37331389 5.81250087]
[4.37331389 5.81250087],-1.4034748,[4.61804802 4.89468262]
[4.61804802 4.89468262],1.9572449,[4.84012824 4.44160446]
[4.84012824 4.44160446],1.7102919,[5.03784119 3.95425892]
[5.03784119 3.95425892],0.59409714,[5.20447838 3.33274381]
[5.20447838 3.33274381],1.350204,[5.34819156 2.8742637 ]
[5.34819156 2.8742637 ],0.85880136,[5.46817343 2.39963739]
[5.46817343 2.39963739],1.1530404,[5.56951309 2.02679314]
[5.56951309 2.02679314],1.0693438,[5.65432479 1.69623403]
[5.65432479 1.69623403],1.5035391,[5.72835465 1.48059716]
[5.72835465 1.48059716],1.3905382,[5.79305857 1.29407837]
[5.79305857 1.29407837],1.3241076,[5.85004063 1.13964123]
[5.85004063 1.13964123],1.1131532,[5.89963157 0.99181886]
[5.89963157 0.99181886],0.9744091,[5.94249739 0.85731646]
[5.94249739 0.85731646],0.9538102,[5.97998671 0.74978633]
[5.97998671 0.74978633],0.7559855,[6.01194938 0.63925334]
[6.01194938 0.63925334],0.70186853,[6.03912897 0.54359183]
[6.03912897 0.54359183],0.6610093,[6.0622046  0.46151268]
[6.0622046  0.46151268],0.66911674,[6.08207912 0.39749025]
[6.08207912 0.39749025],0.6999397,[6.09971243 0.3526662 ]
[6.09971243 0.3526662 ],0.6853113,[6.11564387 0.31862895]
[6.11564387 0.31862895],0.6566167,[6.13024649 0.29205242]
[6.13024649 0.29205242],0.6346803,[6.14389634 0.27299698]
[6.14389634 0.27299698],0.5994375,[6.15683551 0.25878336]
[6.15683551 0.25878336],0.55429363,[6.16920636 0.24741699]
[6.16920636 0.24741699],0.4899137,[6.1809866 0.2356048]
[6.1809866 0.2356048],0.41238737,[6.19203396 0.22094724]
[6.19203396 0.22094724],0.28129983,[6.20177763 0.19487333]
[6.20177763 0.19487333],0.28155518,[6.21058354 0.17611826]
[6.21058354 0.17611826],0.16367531,[6.21789684 0.14626606]
[6.21789684 0.14626606],0.31160426,[6.2251006  0.14407513]
[6.2251006  0.14407513],-0.053851366,[6.22972352 0.09245839]
[6.22972352 0.09245839],0.44512367,[6.23568101 0.1191497 ]
[6.23568101 0.1191497 ],-0.20683348,[6.2383065  0.05250985]
[ 2.89874102 -0.325517  ],2.0,[2.90648286 0.15483667]
[2.90648286 0.15483667],2.0,[2.93796031 0.62954899]
[2.93796031 0.62954899],2.0,[2.9920213  1.08121996]
[2.9920213  1.08121996],2.0,[3.06667034 1.49298067]
[3.06667034 1.49298067],2.0,[3.15912633 1.84911985]
[3.15912633 1.84911985],2.0,[3.26592484 2.13597027]
[3.26592484 2.13597027],2.0,[3.3830729  2.34296119]
[3.3830729  2.34296119],2.0,[3.5062532  2.46360605]
[3.5062532  2.46360605],2.0,[3.6310598  2.49613191]
[3.6310598  2.49613191],2.0,[3.75323556 2.44351516]
[3.75323556 2.44351516],2.0,[3.86887832 2.31285519]
[3.86887832 2.31285519],2.0,[3.97458941 2.11422179]
[3.97458941 2.11422179],2.0,[4.06755235 1.85925893]
[4.06755235 1.85925893],2.0,[4.14554538 1.55986044]
[4.14554538 1.55986044],2.0,[4.20690339 1.22716039]
[4.20690339 1.22716039],1.9999883,[4.2504511  0.87095406]
[4.2504511  0.87095406],1.3832173,[4.27080329 0.40704379]
[4.27080329 0.40704379],-1.9998778,[ 4.24225358 -0.57099422]
[ 4.24225358 -0.57099422],-2.0,[ 4.16527235 -1.53962444]
[ 4.16527235 -1.53962444],-2.0,[ 4.04126508 -2.4801455 ]
[ 4.04126508 -2.4801455 ],-2.0,[ 3.87289068 -3.36748793]
[ 3.87289068 -3.36748793],-2.0,[ 3.66447242 -4.16836518]
[ 3.66447242 -4.16836518],-1.9999937,[ 3.42232757 -4.84289713]
[ 3.42232757 -4.84289713],-1.9993947,[ 3.15479743 -5.35060273]
[ 3.15479743 -5.35060273],-1.9991019,[ 2.87177887 -5.6603713 ]
[ 2.87177887 -5.6603713 ],-1.997153,[ 2.58377735 -5.76003028]
[ 2.58377735 -5.76003028],-1.995704,[ 2.30065808 -5.66238544]
[ 2.30065808 -5.66238544],-1.9996821,[ 2.03048869 -5.40338781]
[ 2.03048869 -5.40338781],-1.9999518,[ 1.77892675 -5.03123881]
[ 1.77892675 -5.03123881],-1.9993277,[ 1.54906056 -4.59732376]
[ 1.54906056 -4.59732376],-1.995055,[ 1.3417226  -4.14675916]
[ 1.3417226  -4.14675916],-1.975534,[ 1.15608853 -3.7126814 ]
[ 1.15608853 -3.7126814 ],-1.9546272,[ 0.99011604 -3.3194499 ]
[ 0.99011604 -3.3194499 ],-1.9613597,[ 0.84078671 -2.98658663]
[ 0.84078671 -2.98658663],-1.9565102,[ 0.70472735 -2.72118717]
[ 0.70472735 -2.72118717],-1.9036086,[ 0.57868441 -2.52085884]
[ 0.57868441 -2.52085884],-1.2661128,[ 0.46365523 -2.30058349]
[ 0.46365523 -2.30058349],0.35771942,[ 0.36807972 -1.91151027]
[ 0.36807972 -1.91151027],0.61489105,[ 0.2906093  -1.54940829]
[ 0.2906093  -1.54940829],0.30795288,[ 0.22619364 -1.28831333]
[ 0.22619364 -1.28831333],0.2325759,[ 0.17193241 -1.08522463]
[ 0.17193241 -1.08522463],0.28833842,[ 0.12624946 -0.91365893]
[ 0.12624946 -0.91365893],0.3615446,[ 0.08799988 -0.76499148]
[ 0.08799988 -0.76499148],0.43977332,[ 0.05634435 -0.63311072]
[ 0.05634435 -0.63311072],0.44899988,[ 0.03016811 -0.52352483]
[ 0.03016811 -0.52352483],0.46854806,[ 0.00863711 -0.43061998]
[ 0.00863711 -0.43061998],0.48892856,[-0.00890304 -0.35080294]
[-0.00890304 -0.35080294],0.49822855,[-0.02304033 -0.28274585]
[-0.02304033 -0.28274585],0.5225973,[-0.03412208 -0.22163497]
[-0.03412208 -0.22163497],0.53344584,[-0.04248231 -0.16720469]
[-0.04248231 -0.16720469],0.5477078,[-0.04832735 -0.11690067]
[-0.04832735 -0.11690067],0.55244637,[-0.0518406  -0.07026512]
[-0.92074627  0.13583035],1.9998119,[-0.92880817 -0.161238  ]
[-0.92880817 -0.161238  ],1.9987097,[-0.95191376 -0.46211169]
[-0.95191376 -0.46211169],1.9855351,[-0.9906726  -0.77517683]
[-0.9906726  -0.77517683],1.771667,[-1.04750875 -1.13672291]
[-1.04750875 -1.13672291],-0.5561962,[-1.14099815 -1.86978806]
[-1.14099815 -1.86978806],-1.8518848,[-1.28246606 -2.82935819]
[-1.28246606 -2.82935819],-1.8166755,[-1.47351103 -3.82089952]
[-1.47351103 -3.82089952],-1.8161023,[-1.71549946 -4.8397685 ]
[-1.71549946 -4.8397685 ],-1.4645382,[-2.00558   -5.8016108]
[-2.00558   -5.8016108],-1.0524012,[-2.33756459 -6.63969186]
[-2.33756459 -6.63969186],-1.317359,[-2.70643525 -7.37741319]
[-2.70643525 -7.37741319],-1.2079629,[-3.10017388 -7.87477247]
[-3.10017388 -7.87477247],-0.47360027,[-3.49901726 -7.97686772]
[-3.49901726 -7.97686772],-0.013888717,[-3.88484496 -7.71655395]
[-3.88484496 -7.71655395],-0.2490145,[-4.24716454 -7.24639157]
[-4.24716454 -7.24639157],0.66757727,[-4.57096275 -6.47596431]
[-4.57096275 -6.47596431],1.7791758,[-4.84429155 -5.46657597]
[-4.84429155 -5.46657597],1.1276474,[-5.07198874 -4.55394376]
[-5.07198874 -4.55394376],0.21117067,[-5.26300073 -3.82023986]
[-5.26300073 -3.82023986],-0.6930344,[-5.42725281 -3.28504156]
[-5.42725281 -3.28504156],-1.5417048,[-5.57474833 -2.9499104 ]
[-5.57474833 -2.9499104 ],-1.3762349,[-5.70816633 -2.6683599 ]
[-5.70816633 -2.6683599 ],-0.18245447,[-5.82255833 -2.28784003]
[-5.82255833 -2.28784003],0.3598473,[-5.91758236 -1.90048057]
[-5.91758236 -1.90048057],0.6212714,[-5.99454013 -1.53915552]
[-5.99454013 -1.53915552],0.29702306,[-6.05859572 -1.28111177]
[-6.05859572 -1.28111177],0.23106241,[-6.11256686 -1.07942271]
[-6.11256686 -1.07942271],0.28897405,[-6.15800349 -0.90873271]
[-6.15800349 -0.90873271],0.36313534,[-6.19603454 -0.76062106]
[-6.19603454 -0.76062106],0.44005203,[-6.22750119 -0.6293329 ]
[-6.22750119 -0.6293329 ],0.44763398,[-6.2535235  -0.52044629]
[-6.2535235  -0.52044629],0.4685905,[-6.27491923 -0.42791462]
[-6.27491923 -0.42791462],0.48845077,[-6.29234161 -0.34844753]
[-6.29234161 -0.34844753],0.4979236,[-6.30637292 -0.28062612]
[-6.30637292 -0.28062612],0.5220313,[-6.31735845 -0.21971057]
[-6.31735845 -0.21971057],0.53316927,[-6.32562645 -0.16536004]
[-6.32562645 -0.16536004],0.54712105,[-6.33138211 -0.11511319]
[-6.33138211 -0.11511319],0.55145216,[-6.33480856 -0.06852897]
[-0.53897267 -0.77955963],1.9988518,[-0.58220631 -0.86467279]
[-0.58220631 -0.86467279],1.9983268,[-0.63107255 -0.97732485]
[-0.63107255 -0.97732485],1.9960599,[-0.68709376 -1.12042417]
[-0.68709376 -1.12042417],1.9859359,[-0.75200644 -1.29825358]
[-0.75200644 -1.29825358],1.9314117,[-0.82804999 -1.52087093]
[-0.82804999 -1.52087093],1.5240254,[-0.92028637 -1.84472758]
[-0.92028637 -1.84472758],-0.9136028,[-1.04921633 -2.57859931]
[-1.04921633 -2.57859931],-1.4611256,[-1.22161848 -3.44804293]
[-1.22161848 -3.44804293],-0.6585095,[-1.43419648 -4.25156008]
[-1.43419648 -4.25156008],-0.5517249,[-1.6880631  -5.07733237]
[-1.6880631  -5.07733237],-0.63023114,[-1.98389891 -5.91671614]
[-1.98389891 -5.91671614],-0.8108444,[-2.32016154 -6.72525257]
[-2.32016154 -6.72525257],-1.182691,[-2.6927489  -7.45174728]
[-2.6927489  -7.45174728],-1.1032996,[-3.08988317 -7.9426853 ]
[-3.08988317 -7.9426853 ],-0.40346086,[-3.48988317 -8.        ]
[-3.48988317 -8.        ],0.015528679,[-3.87696827 -7.7417021 ]
[-3.87696827 -7.7417021 ],-0.22816694,[-4.24060716 -7.27277783]
[-4.24060716 -7.27277783],0.54700184,[-4.56674004 -6.52265762]
[-4.56674004 -6.52265762],1.8285232,[-4.84205605 -5.50632019]
[-4.84205605 -5.50632019],1.2940149,[-5.07048176 -4.56851421]
[-5.07048176 -4.56851421],0.25117683,[-5.26190239 -3.82841244]
[-5.26190239 -3.82841244],-0.65915823,[-5.42628749 -3.28770211]
[-5.42628749 -3.28770211],-1.5400206,[-5.57387969 -2.95184399]
[-5.57387969 -2.95184399],-1.3802421,[-5.70739969 -2.67040005]
[-5.70739969 -2.67040005],-0.18737805,[-5.82190651 -2.29013633]
[-5.82190651 -2.29013633],0.35624027,[-5.91705051 -1.90288008]
[-5.91705051 -1.90288008],0.6200931,[-5.99411848 -1.54135928]
[-5.99411848 -1.54135928],0.29943705,[-6.05825099 -1.2826503 ]
[-6.05825099 -1.2826503 ],0.23136854,[-6.11228416 -1.08066328]
[-6.11228416 -1.08066328],0.2888248,[-6.15777349 -0.90978673]
[-6.15777349 -0.90978673],0.36272073,[-6.1958518  -0.76156612]
[-6.1958518  -0.76156612],0.4400258,[-6.22735907 -0.63014535]
[-6.22735907 -0.63014535],0.44792724,[-6.25341448 -0.52110833]
[-6.25341448 -0.52110833],0.46858025,[-6.27483931 -0.42849648]
[-6.27483931 -0.42849648],0.4885533,[-6.29228701 -0.34895406]
[-6.29228701 -0.34895406],0.497967,[-6.30634127 -0.28108519]
[-6.30634127 -0.28108519],0.522171,[-6.31734752 -0.22012496]
[-6.31734752 -0.22012496],0.5332298,[-6.32563538 -0.16575716]
[-6.32563538 -0.16575716],0.5472474,[-6.33141028 -0.11549804]
[-6.33141028 -0.11549804],0.55166674,[-6.33485542 -0.06890274]
[-1.58208249  0.13945403],-1.4575163,[-1.62353877 -0.82912565]
[-1.62353877 -0.82912565],-1.9998795,[-1.717442   -1.87806465]
[-1.717442   -1.87806465],-1.9999943,[-1.8634427  -2.92001388]
[-1.8634427  -2.92001388],-1.9999963,[-2.06034901 -3.93812616]
[-2.06034901 -3.93812616],-1.9999633,[-2.30535041 -4.90002813]
[-2.30535041 -4.90002813],-1.9979956,[-2.59316665 -5.75632475]
[-2.59316665 -5.75632475],-1.9298116,[-2.9150069  -6.43680502]
[-2.9150069  -6.43680502],-1.8570089,[-3.25919916 -6.88384526]
[-3.25919916 -6.88384526],-1.372292,[-3.60928353 -7.00168737]
[-3.60928353 -7.00168737],-1.0893556,[-3.95063208 -6.82697096]
[-3.95063208 -6.82697096],-1.4723256,[-4.27588715 -6.5051014 ]
[-4.27588715 -6.5051014 ],-1.9174216,[-4.58153903 -6.11303753]
[-4.58153903 -6.11303753],0.35809278,[-4.84732578 -5.3157351 ]
[-4.84732578 -5.3157351 ],0.1731646,[-5.07465468 -4.54657803]
[-5.07465468 -4.54657803],0.21775746,[-5.26528429 -3.81259221]
[-5.26528429 -3.81259221],-0.7091658,[-5.42931986 -3.28071138]
[-5.42931986 -3.28071138],-1.5410017,[-5.57664447 -2.94649219]
[-5.57664447 -2.94649219],-1.362561,[-5.70984304 -2.66397141]
[-5.70984304 -2.66397141],-0.17103004,[-5.82398273 -2.28279375]
[-5.82398273 -2.28279375],0.3675332,[-5.91874466 -1.89523869]
[-5.91874466 -1.89523869],0.6238649,[-5.99546161 -1.53433891]
[-5.99546161 -1.53433891],0.29174542,[-6.05934908 -1.27774942]
[-6.05934908 -1.27774942],0.23039722,[-6.11318463 -1.07671101]
[-6.11318463 -1.07671101],0.2892952,[-6.1585061  -0.90642947]
[-6.1585061  -0.90642947],0.36404395,[-6.19643388 -0.75855555]
[-6.19643388 -0.75855555],0.43981504,[-6.22781395 -0.6276013 ]
[-6.22781395 -0.6276013 ],0.4470725,[-6.2537656  -0.51903313]
[-6.2537656  -0.51903313],0.46865296,[-6.27509928 -0.42667359]
[-6.27509928 -0.42667359],0.4882512,[-6.29246786 -0.34737145]
[-6.29246786 -0.34737145],0.49791312,[-6.30645017 -0.2796463 ]
[-6.30645017 -0.2796463 ],0.5217693,[-6.31739157 -0.21882798]
[-6.31739157 -0.21882798],0.53307414,[-6.3256174  -0.16451655]
[-6.3256174  -0.16451655],0.5468848,[-6.33133231 -0.11429835]
[-6.33133231 -0.11429835],0.55102897,[-6.33471933 -0.06774031]
[-2.05684219  0.9217157 ],1.7065907,[-2.03111399  0.51456414]
[-2.03111399  0.51456414],-1.9993678,[-2.05397772 -0.45727461]
[-2.05397772 -0.45727461],-2.0,[-2.1250485  -1.42141561]
[-2.1250485  -1.42141561],-2.0,[-2.24300531 -2.35913631]
[-2.24300531 -2.35913631],-2.0,[-2.40530393 -3.24597231]
[-2.40530393 -3.24597231],-2.0,[-2.60778539 -4.04962927]
[-2.60778539 -4.04962927],-1.999998,[-2.84434739 -4.73123992]
